City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Banjar,ID,2022-09-23 20:51:18,-8.19,114.9675,76.78,92,29,6.53
292,Chhabra,IN,2022-09-23 20:51:19,24.6667,76.8333,72.28,87,100,13.76
293,Necochea,AR,2022-09-23 20:51:19,-38.5473,-58.7368,55.06,69,56,10.67
294,Havre-Saint-Pierre,CA,2022-09-23 20:51:20,50.2334,-63.5986,59.36,63,75,6.91
295,Sao Miguel Do Araguaia,BR,2022-09-23 20:51:20,-13.275,-50.1628,85.41,51,100,4.85
296,Vestmannaeyjar,IS,2022-09-23 20:51:21,63.4427,-20.2734,49.51,87,42,9.55
297,Bjelovar,HR,2022-09-23 20:51:21,45.8986,16.8489,47.44,72,10,4.45
298,North Myrtle Beach,US,2022-09-23 20:48:10,33.816,-78.68,79.12,43,0,5.75
299,Durban,ZA,2022-09-23 20:51:22,-29.8579,31.0292,67.12,94,100,4.0
300,Goundam,ML,2022-09-23 20:51:22,16.4145,-3.6708,93.97,37,17,2.24
301,Finote Selam,ET,2022-09-23 20:51:23,10.7,37.2667,57.97,95,94,1.83
302,Olafsvik,IS,2022-09-23 20:51:23,64.8945,-23.7142,49.08,92,84,15.35
303,Carnarvon,AU,2022-09-23 20:51:24,-24.8667,113.6333,63.86,71,0,17.98
304,Iralaya,HN,2022-09-23 20:51:24,15.0,-83.2333,84.63,71,50,7.92
305,Loralai,PK,2022-09-23 20:51:25,30.3705,68.598,72.73,32,0,6.13
306,Stara Vyzhivka,UA,2022-09-23 20:51:25,51.4376,24.44,46.65,68,97,4.25
307,Port-Gentil,GA,2022-09-23 20:51:26,-0.7193,8.7815,76.96,94,75,11.5
308,Dinga,PK,2022-09-23 20:51:26,32.6398,73.722,76.84,84,0,3.42
309,Rosario Oeste,BR,2022-09-23 20:51:27,-14.8361,-56.4275,87.1,42,34,4.76
310,Bayir,TR,2022-09-23 20:51:27,37.2687,28.2167,64.92,41,93,5.06
311,Camopi,GF,2022-09-23 20:51:28,3.1655,-52.3158,87.51,42,46,1.41
312,Santa Teresa,VE,2022-09-23 20:51:28,10.2341,-66.6631,81.07,76,64,3.2
313,Jutai,BR,2022-09-23 20:51:29,-5.1833,-68.9,77.02,83,99,1.3
314,Mehran,IR,2022-09-23 20:51:29,33.1222,46.1646,87.42,21,0,12.39
315,Rakai,UG,2022-09-23 20:51:30,-0.72,31.4839,63.95,76,79,3.02
316,Caucaia,BR,2022-09-23 20:47:53,-3.7361,-38.6531,82.35,77,0,12.66
317,Baglan,AF,2022-09-23 20:51:32,36.1307,68.7083,69.62,24,0,0.11
318,Andenes,NO,2022-09-23 20:51:32,69.3143,16.1194,51.78,87,75,2.3
319,Guanare,VE,2022-09-23 20:51:32,9.0418,-69.7421,81.28,84,18,1.9
320,Alanya,TR,2022-09-23 20:51:33,36.5438,31.9998,71.71,66,65,1.92
321,Gazanjyk,TM,2022-09-23 20:51:33,39.2446,55.5154,82.33,13,0,10.65
322,Vestmanna,FO,2022-09-23 20:51:34,62.1564,-7.1664,47.32,87,75,6.91
323,Kuznetsk,RU,2022-09-23 20:52:34,53.1167,46.6004,58.78,59,100,5.53
324,Aquiraz,BR,2022-09-23 20:52:34,-3.9014,-38.3911,82.49,83,0,10.16
325,Harer,ET,2022-09-23 20:52:35,9.3094,42.1258,60.73,88,100,4.7
326,Edd,ER,2022-09-23 20:52:35,13.9297,41.6925,88.97,68,59,3.87
327,Umea,SE,2022-09-23 20:52:36,63.8284,20.2597,53.53,94,100,11.5
328,Hare Bay,CA,2022-09-23 20:52:36,48.8499,-54.0148,72.75,74,100,15.1
329,Balashov,RU,2022-09-23 20:52:37,51.5502,43.1667,57.15,93,100,9.8
330,Yar-Sale,RU,2022-09-23 20:52:37,66.8333,70.8333,35.4,98,100,9.13
331,Oneonta,US,2022-09-23 20:52:37,42.4529,-75.0638,52.11,73,3,14.63
332,Gazojak,TM,2022-09-23 20:52:38,41.1875,61.4036,73.47,11,0,8.21
333,Faya,SA,2022-09-23 20:52:38,18.3851,42.4509,71.71,34,97,5.1
334,Faro,PT,2022-09-23 20:52:39,37.0194,-7.9322,72.18,88,0,4.61
335,Kaniama,CD,2022-09-23 20:52:39,-7.5667,24.1833,73.45,59,72,2.26
336,Ilinge,ZA,2022-09-23 20:52:40,-31.9768,27.0427,52.05,83,99,10.2
337,Zyryanovsk,KZ,2022-09-23 20:52:40,49.7386,84.2719,53.51,61,2,1.7
338,Sadiqabad,PK,2022-09-23 20:52:40,28.3062,70.1307,85.19,45,5,9.82
339,Sur,OM,2022-09-23 20:52:41,22.5667,59.5289,83.97,63,100,10.8
340,Tete,MZ,2022-09-23 20:52:41,-16.1564,33.5867,82.49,34,0,5.99
341,Pisco,PE,2022-09-23 20:52:42,-13.7,-76.2167,64.45,63,20,11.5
342,Belyy Yar,RU,2022-09-23 20:52:42,53.6039,91.3903,33.69,80,0,0.0
343,Shelburne,CA,2022-09-23 20:52:43,44.0787,-80.2041,56.23,56,1,12.41
344,Aksay,RU,2022-09-23 20:52:43,47.26,39.87,50.25,71,3,5.01
345,Marsabit,KE,2022-09-23 20:52:44,2.3284,37.9899,67.89,48,99,22.21
346,Mattawa,US,2022-09-23 20:52:44,46.7379,-119.9028,79.02,21,40,7.14
347,Bluefields,NI,2022-09-23 20:52:44,12.0137,-83.7635,89.67,70,40,4.61
348,Diffa,NE,2022-09-23 20:52:45,13.3154,12.6113,86.07,49,62,10.04
349,Sulzbach-Rosenberg,DE,2022-09-23 20:52:45,49.4983,11.7517,48.99,78,100,3.42
350,Grenville,GD,2022-09-23 20:52:46,12.1167,-61.6167,87.85,76,81,12.28
351,Totma,RU,2022-09-23 20:52:46,59.9747,42.7642,46.22,85,100,9.42
352,Iquique,CL,2022-09-23 20:48:53,-20.2208,-70.1431,60.84,71,35,2.93
353,Orta Nova,IT,2022-09-23 20:52:47,41.3299,15.7107,55.27,52,0,3.27
354,Kologriv,RU,2022-09-23 20:52:47,58.8275,44.3178,47.57,92,100,8.3
355,Atar,MR,2022-09-23 20:52:48,20.5169,-13.0499,87.08,41,69,18.99
356,Caravelas,BR,2022-09-23 20:52:48,-17.7125,-39.2481,76.53,84,15,14.05
357,Sao Joao Da Barra,BR,2022-09-23 20:52:48,-21.6403,-41.0511,73.49,75,100,22.24
358,Kepno,PL,2022-09-23 20:52:49,51.2784,17.9891,50.36,62,100,6.02
359,Lodwar,KE,2022-09-23 20:52:49,3.1191,35.5973,85.15,30,86,19.04
360,Manthani,IN,2022-09-23 20:52:50,18.65,79.6667,74.59,84,35,3.13
361,Yala,TH,2022-09-23 20:52:50,6.3333,101.25,73.99,91,97,3.29
362,Tocache,PE,2022-09-23 20:52:51,-8.1842,-76.5125,91.9,40,55,5.91
363,Manaure,CO,2022-09-23 20:52:51,11.7751,-72.4445,80.44,77,100,11.32
364,Lipetsk,RU,2022-09-23 20:52:52,52.6031,39.5708,50.11,95,100,14.07
365,Bilma,NE,2022-09-23 20:52:52,18.6853,12.9164,92.71,12,2,5.1
366,Adrar,MR,2022-09-23 20:52:52,20.5022,-10.0711,94.46,33,21,11.34
367,Constitucion,CL,2022-09-23 20:48:10,-35.3333,-72.4167,58.08,75,89,13.29
368,Veraval,IN,2022-09-23 20:52:53,20.9,70.3667,78.33,82,91,6.69
369,Quelimane,MZ,2022-09-23 20:52:53,-17.8786,36.8883,76.95,88,0,15.01
370,Mouila,GA,2022-09-23 20:52:54,-1.8685,11.0559,74.7,94,100,3.36
371,Acarau,BR,2022-09-23 20:52:54,-2.8856,-40.12,79.0,81,0,17.4
372,Nantucket,US,2022-09-23 20:53:55,41.2835,-70.0995,58.08,63,100,31.41
373,Damara,CF,2022-09-23 20:53:55,4.9608,18.7035,69.13,96,97,2.91
374,Marzuq,YE,2022-09-23 20:53:55,14.4,46.4667,76.3,63,88,4.59
375,Kjopsvik,NO,2022-09-23 20:53:56,68.097,16.3742,49.87,93,100,3.47
376,Jahanabad,IN,2022-09-23 20:53:57,25.2167,84.9833,84.04,80,100,5.23
377,Sisimiut,GL,2022-09-23 20:53:57,66.9395,-53.6735,41.92,97,100,14.58
378,Uchiza,PE,2022-09-23 20:53:58,-8.4592,-76.4633,90.64,42,69,4.03
379,Ndele,CF,2022-09-23 20:53:58,8.4109,20.6473,71.69,94,99,0.27
380,Haukipudas,FI,2022-09-23 20:53:59,65.1765,25.3523,43.14,82,24,11.79
381,Marathon,US,2022-09-23 20:53:59,44.9,-89.7668,56.73,70,0,9.22
382,Tabou,CI,2022-09-23 20:53:59,4.423,-7.3528,76.44,89,99,6.82
383,Key West,US,2022-09-23 20:50:22,24.5557,-81.7826,93.2,54,0,10.36
384,Nador,MA,2022-09-23 20:54:00,35.174,-2.9287,73.65,83,0,2.3
385,Kayes,ML,2022-09-23 20:54:01,14.0,-11.0,73.62,95,100,4.7
386,Arlit,NE,2022-09-23 20:54:01,18.7369,7.3853,98.28,15,28,4.54
387,Marevo,RU,2022-09-23 20:54:02,57.3146,32.0804,47.19,87,100,4.0
388,Glazov,RU,2022-09-23 20:54:02,58.1394,52.6584,53.28,68,91,6.29
389,Kuchera,IN,2022-09-23 20:54:03,26.9839,73.9719,78.46,79,100,4.85
390,Berbera,SO,2022-09-23 20:54:03,10.4396,45.0143,88.75,67,54,5.59
391,Requena,ES,2022-09-23 20:54:04,39.4883,-1.1004,66.79,72,92,3.22
392,Posse,BR,2022-09-23 20:54:04,-14.0931,-46.3694,78.87,54,40,4.7
393,Listvyanskiy,RU,2022-09-23 20:54:05,54.4399,83.4984,43.48,53,79,2.93
394,Monrovia,LR,2022-09-23 20:54:05,6.3005,-10.7969,76.77,91,100,9.1
395,Zlobin,HR,2022-09-23 20:54:06,45.2924,14.6541,51.58,75,0,3.44
396,Plouzane,FR,2022-09-23 20:54:06,48.3833,-4.6167,57.52,88,40,11.5
397,Luau,AO,2022-09-23 20:54:06,-10.7073,22.2247,75.0,37,90,0.67
398,Akdagmadeni,TR,2022-09-23 20:54:07,39.6603,35.8836,52.5,56,88,4.7
399,Pychas,RU,2022-09-23 20:54:07,56.5033,52.4409,58.86,42,99,5.44
400,Gonaives,HT,2022-09-23 20:54:08,19.45,-72.6833,88.39,61,65,3.91
401,Capinopolis,BR,2022-09-23 20:54:08,-18.6819,-49.5697,78.31,23,39,8.9
402,Kudahuvadhoo,MV,2022-09-23 20:54:09,2.6708,72.8944,82.45,72,27,8.46
403,Vagur,FO,2022-09-23 20:54:09,61.4732,-6.8119,50.83,70,32,16.24
404,Jijiga,ET,2022-09-23 20:54:09,9.35,42.8,63.68,82,100,10.22
405,Leshukonskoye,RU,2022-09-23 20:54:10,64.8989,45.7622,42.26,89,100,3.47
406,Berlevag,NO,2022-09-23 20:54:10,70.8578,29.0864,49.95,71,0,11.5
407,Taft,IR,2022-09-23 20:54:11,31.7471,54.2088,73.35,19,0,2.3
408,Bolobo,CD,2022-09-23 20:54:11,-2.1667,16.2333,74.01,86,96,0.45
409,Rehoboth,NA,2022-09-23 20:54:12,-23.3167,17.0833,63.91,12,0,10.89
410,Kouroussa,GN,2022-09-23 20:54:12,10.65,-9.8833,73.08,94,100,2.3
411,Ordzhonikidze,KZ,2022-09-23 20:54:13,52.4411,61.7408,65.59,34,23,7.96
412,Belyye Berega,RU,2022-09-23 20:54:13,53.2085,34.6641,46.58,94,100,3.44
413,Shahreza,IR,2022-09-23 20:54:14,32.0339,51.8794,68.79,23,0,2.42
414,Kitui,KE,2022-09-23 20:54:14,-1.367,38.0106,64.31,65,26,9.82
415,Chapayevka,UA,2022-09-23 20:54:14,47.4711,36.3451,48.88,71,17,6.49
416,Carsamba,TR,2022-09-23 20:54:15,41.1989,36.7219,61.79,81,95,2.86
417,Marion,US,2022-09-23 20:50:36,39.7684,-86.1555,65.57,47,75,4.61
418,Vire,FR,2022-09-23 20:55:16,48.9167,-0.8333,54.79,97,100,5.06
419,Waw,SS,2022-09-23 20:55:16,7.7029,27.9953,70.9,94,100,3.74
420,Illapel,CL,2022-09-23 20:55:17,-31.6308,-71.1653,64.62,55,64,7.38
421,Beyla,GN,2022-09-23 20:55:17,8.6833,-8.6333,68.97,95,72,1.07
422,Camana,PE,2022-09-23 20:55:17,-16.6228,-72.7111,62.78,72,68,6.15
423,Oriximina,BR,2022-09-23 20:50:19,-1.7656,-55.8661,93.54,31,1,3.83
424,Itajuba,BR,2022-09-23 20:55:18,-22.4256,-45.4528,76.95,45,0,2.57
425,Aliwal North,ZA,2022-09-23 20:55:19,-30.6937,26.7114,59.9,20,2,3.85
426,Prestea,GH,2022-09-23 20:55:19,5.4327,-2.1428,72.7,98,88,3.29
427,Boende,CD,2022-09-23 20:55:20,-0.2167,20.8667,73.26,91,80,2.75
428,Pavia,IT,2022-09-23 20:55:20,45.1845,9.1615,66.7,54,100,2.51
429,Imbituba,BR,2022-09-23 20:55:21,-28.24,-48.6703,60.03,61,0,18.54
430,Hofn,IS,2022-09-23 20:55:21,64.2539,-15.2082,47.55,75,56,2.91
431,Arica,CL,2022-09-23 20:55:22,-18.475,-70.3042,67.55,67,0,11.5
432,Kapoeta,SS,2022-09-23 20:55:22,4.7717,33.5903,80.53,51,92,3.8
433,Kaoma,ZM,2022-09-23 20:55:23,-14.7833,24.8,70.84,26,35,6.62
434,Kirundo,BI,2022-09-23 20:55:23,-2.5833,30.1667,64.04,76,74,1.7
435,Kutum,SD,2022-09-23 20:55:25,14.2,24.6667,80.96,30,99,4.25
436,Suoyarvi,RU,2022-09-23 20:55:25,62.0833,32.35,40.01,96,65,4.09
437,Margate,GB,2022-09-23 20:55:26,51.3813,1.3862,59.7,82,100,7.0
438,Ballinrobe,IE,2022-09-23 20:55:26,53.6333,-9.2333,53.74,74,100,5.64
439,Yarensk,RU,2022-09-23 20:55:27,62.1675,49.0916,39.07,89,45,5.41
440,Berlin,DE,2022-09-23 20:55:27,52.5244,13.4105,56.98,77,0,4.61
441,Tutoia,BR,2022-09-23 20:53:14,-2.7619,-42.2744,79.32,79,2,10.16
442,Gobabis,NA,2022-09-23 20:55:28,-22.45,18.9667,65.57,11,0,10.56
443,Phalaborwa,ZA,2022-09-23 20:55:28,-23.943,31.1411,78.96,42,0,5.21
444,Vallenar,CL,2022-09-23 20:54:38,-28.5708,-70.7581,71.42,30,0,6.24
445,Bealanana,MG,2022-09-23 20:55:29,-14.55,48.7333,60.04,97,78,4.59
446,Adre,TD,2022-09-23 20:55:29,13.4667,22.2,75.2,75,100,5.01
447,Gamboma,CG,2022-09-23 20:55:30,-1.8764,15.8644,76.28,78,98,2.55
448,Semey,KZ,2022-09-23 20:55:30,50.4111,80.2275,56.57,44,1,7.78
449,Puerto Leguizamo,CO,2022-09-23 20:55:31,-0.1934,-74.7819,85.44,61,89,0.56
450,Leer,DE,2022-09-23 20:55:31,53.2316,7.461,55.0,94,100,5.28
451,Lubango,AO,2022-09-23 20:55:31,-14.9172,13.4925,65.34,33,2,4.27
452,Opuwo,NA,2022-09-23 20:55:32,-18.0607,13.84,71.26,22,0,4.54
453,Porosozero,RU,2022-09-23 20:55:32,62.7191,32.727,42.76,86,87,3.22
454,Tshikapa,CD,2022-09-23 20:55:33,-6.4167,20.8,73.45,86,92,1.81
455,Bubaque,GW,2022-09-23 20:55:33,11.2833,-15.8333,81.48,78,70,17.27
456,Gilgit,PK,2022-09-23 20:55:33,35.9221,74.3087,73.9,48,16,3.89
457,Kemijarvi,FI,2022-09-23 20:55:34,66.7131,27.4306,40.44,91,62,4.7
458,Tazovskiy,RU,2022-09-23 20:55:34,67.4667,78.7,33.96,72,100,11.03
459,Shache,CN,2022-09-23 20:55:35,38.4167,77.2406,66.7,31,71,3.76
460,Shahjahanpur,IN,2022-09-23 20:55:35,27.8833,79.9167,76.95,94,100,6.98
461,Mogadishu,SO,2022-09-23 20:55:36,2.0371,45.3438,76.96,72,18,15.21
462,Kavaratti,IN,2022-09-23 20:55:36,10.5669,72.642,81.03,76,39,12.68
463,Killybegs,IE,2022-09-23 20:55:37,54.6333,-8.45,53.71,72,99,11.56
464,Murgab,TM,2022-09-23 20:56:37,37.4966,61.9714,69.67,49,0,0.0
465,Vilcun,CL,2022-09-23 20:56:37,-38.65,-72.2333,56.14,71,65,5.08
466,Padang,ID,2022-09-23 20:56:38,-0.9492,100.3543,76.41,84,82,2.86
467,Chokwe,MZ,2022-09-23 20:56:38,-24.5333,32.9833,76.87,55,0,9.1
468,Zeliezovce,SK,2022-09-23 20:54:43,48.0508,18.6542,51.78,62,19,1.61
469,Gornyak,RU,2022-09-23 20:56:39,50.9942,81.4661,53.06,40,5,7.67
470,Ust-Kulom,RU,2022-09-23 20:56:40,61.6864,53.6902,39.45,90,80,5.61
471,Jaguaribe,BR,2022-09-23 20:56:40,-5.8906,-38.6219,90.95,28,13,4.54
472,Lasa,IT,2022-09-23 20:56:40,46.6166,10.7002,50.36,92,97,2.13
473,Karpathos,GR,2022-09-23 20:56:41,35.507,27.2132,67.96,52,100,12.66
474,Stornoway,GB,2022-09-23 20:56:41,58.2093,-6.3865,48.92,87,40,2.3
475,Andilamena,MG,2022-09-23 20:56:42,-17.0167,48.5833,59.05,87,83,9.89
476,Kameshkovo,RU,2022-09-23 20:56:42,56.3481,41.0047,52.61,84,100,10.36
477,Nueve De Julio,AR,2022-09-23 20:56:43,-35.4444,-60.8831,71.96,29,42,1.01
478,Bambari,CF,2022-09-23 20:56:43,5.768,20.6757,68.85,98,78,2.1
479,Porangatu,BR,2022-09-23 20:56:43,-13.4408,-49.1486,85.6,48,99,1.03
480,Paamiut,GL,2022-09-23 20:56:44,61.994,-49.6678,48.81,91,100,34.76
481,Kangaba,ML,2022-09-23 20:56:44,11.9333,-8.4167,75.24,86,94,1.12
482,Karasburg,NA,2022-09-23 20:56:45,-28.0167,18.75,60.22,16,77,2.17
483,Santiago Del Estero,AR,2022-09-23 20:56:45,-27.7951,-64.2615,80.06,11,0,15.75
484,Talavera,PH,2022-09-23 20:56:46,15.6167,120.9333,72.91,93,55,1.86
485,Rocha,UY,2022-09-23 20:56:46,-34.4833,-54.3333,52.75,69,4,7.25
486,Hambantota,LK,2022-09-23 20:56:47,6.1241,81.1185,79.61,77,100,16.55
487,Elbistan,TR,2022-09-23 20:56:47,38.2059,37.1983,59.25,60,0,4.83
488,Maraba,BR,2022-09-23 20:56:48,-5.3686,-49.1178,95.18,38,20,2.3
489,Islampur,IN,2022-09-23 20:56:48,26.2667,88.2,75.79,95,100,3.36
490,Lyuban,BY,2022-09-23 20:56:48,52.7985,28.0048,42.12,94,36,6.53
491,Zatoka,UA,2022-09-23 20:56:49,46.0725,30.4654,56.61,66,100,14.36
492,Lichinga,MZ,2022-09-23 20:56:49,-13.3128,35.2406,64.49,59,0,5.99
493,Baijiantan,CN,2022-09-23 20:56:50,45.6333,85.1833,70.92,26,0,1.97
494,Grindavik,IS,2022-09-23 20:56:50,63.8424,-22.4338,48.67,87,100,11.5
495,Swakopmund,NA,2022-09-23 20:56:51,-22.6833,14.5333,56.25,86,1,3.0
496,Glasgow,GB,2022-09-23 20:54:40,55.8652,-4.2576,53.15,84,33,5.75
497,Coquimbo,CL,2022-09-23 20:56:51,-29.9533,-71.3436,60.53,67,20,9.22
498,Rio Gallegos,AR,2022-09-23 20:56:52,-51.6226,-69.2181,59.05,33,75,16.11
499,Rovaniemi,FI,2022-09-23 20:56:52,66.5,25.7167,44.01,81,0,6.91
500,Santa Luzia,BR,2022-09-23 20:56:53,-19.7697,-43.8514,84.34,38,0,10.36
501,Abu Dhabi,AE,2022-09-23 20:56:02,24.4667,54.3667,89.62,76,1,1.14
502,Bougouni,ML,2022-09-23 20:56:55,11.417,-7.479,75.92,86,59,1.99
503,Beira,MZ,2022-09-23 20:56:55,-19.8436,34.8389,77.09,88,20,11.99
504,Maunabo,PR,2022-09-23 20:56:56,18.0072,-65.8993,87.3,80,70,7.61
505,Batalha,BR,2022-09-23 20:57:57,-9.6778,-37.1247,80.19,68,8,12.01
506,Rio Cuarto,AR,2022-09-23 20:57:57,-33.1307,-64.3499,74.97,12,0,21.85
507,Iquitos,PE,2022-09-23 20:57:58,-3.7481,-73.2472,87.84,58,75,13.8
508,Talara,PE,2022-09-23 20:57:58,-4.5772,-81.2719,70.56,68,0,18.41
509,Murdochville,CA,2022-09-23 20:57:58,48.9583,-65.5006,45.48,82,100,13.76
510,Buchanan,LR,2022-09-23 20:57:59,5.8808,-10.0467,75.54,91,100,6.96
511,Boke,GN,2022-09-23 20:57:59,10.9409,-14.2967,74.91,96,100,3.89
512,Omboue,GA,2022-09-23 20:58:00,-1.5746,9.2618,76.24,86,100,7.56
513,Porto Belo,BR,2022-09-23 20:58:00,-27.1578,-48.5531,67.95,62,2,9.8
514,Cuamba,MZ,2022-09-23 20:58:01,-14.8031,36.5372,74.53,59,2,9.15
515,Teguldet,RU,2022-09-23 20:58:01,57.3064,88.1667,35.85,89,74,5.41
516,Itaituba,BR,2022-09-23 20:58:02,-4.2761,-55.9836,96.96,46,20,5.75
517,Barreirinhas,BR,2022-09-23 20:58:03,-2.7469,-42.8264,79.02,74,3,9.82
518,Talcahuano,CL,2022-09-23 20:58:03,-36.7167,-73.1167,60.48,72,20,12.66
519,Massaguet,TD,2022-09-23 20:58:04,12.4755,15.4365,82.96,69,100,11.36
520,Filingue,NE,2022-09-23 20:58:04,14.3521,3.3168,93.7,36,100,12.37
521,Porto Santo,PT,2022-09-23 20:58:05,33.072,-16.3415,73.78,73,40,13.8
522,Narsaq,GL,2022-09-23 20:58:05,60.9167,-46.05,47.07,97,100,7.49
523,Skelleftea,SE,2022-09-23 20:58:06,64.7507,20.9528,53.01,100,100,6.91
524,Landskrona,SE,2022-09-23 20:58:06,55.8708,12.8302,57.15,69,100,11.21
525,Portobelo,PA,2022-09-23 20:58:06,9.55,-79.65,82.72,74,27,8.81
526,Takoradi,GH,2022-09-23 20:58:07,4.8845,-1.7554,75.22,94,46,7.02
527,Chandbali,IN,2022-09-23 20:58:07,20.7833,86.7667,78.82,87,70,4.97
528,Ati,TD,2022-09-23 20:58:08,13.2154,18.3353,85.6,53,100,10.38
529,Presidencia Roque Saenz Pena,AR,2022-09-23 20:58:08,-26.7852,-60.4388,75.24,20,0,8.05
530,Villa Del Rosario,CO,2022-09-23 20:58:09,7.8339,-72.4742,82.78,58,75,6.91
531,Dunmore Town,BS,2022-09-23 20:58:09,25.5,-76.65,83.86,71,2,7.52
532,Snasa,NO,2022-09-23 20:58:10,64.2457,12.3778,47.61,95,100,4.14
533,Kalmunai,LK,2022-09-23 20:58:10,7.4167,81.8167,79.27,72,100,4.36
534,Chapais,CA,2022-09-23 20:58:10,49.7834,-74.8492,49.78,54,6,10.02
535,Winburg,ZA,2022-09-23 20:58:11,-28.518,27.0093,61.29,13,0,9.62
536,Bastia,FR,2022-09-23 20:58:11,42.6667,9.3333,65.3,61,0,3.44
537,Placido De Castro,BR,2022-09-23 20:58:12,-10.3353,-67.1856,82.65,62,100,1.07
538,Ler,SS,2022-09-23 20:58:12,8.3018,30.1418,72.73,84,36,3.09
539,Batman,TR,2022-09-23 20:58:13,37.8874,41.1322,62.4,59,0,2.3
540,Shieli,KZ,2022-09-23 20:58:13,44.1667,66.75,72.41,25,0,9.62
541,Anloga,GH,2022-09-23 20:58:14,5.7947,0.8973,77.72,88,89,11.34
542,Tefe,BR,2022-09-23 20:58:14,-3.3542,-64.7114,78.91,89,40,2.3
543,Maldonado,UY,2022-09-23 20:58:14,-34.6667,-54.9167,58.39,69,26,6.58
544,Cervo,ES,2022-09-23 20:58:15,43.6702,-7.4101,62.96,83,90,10.29
545,Sohag,EG,2022-09-23 20:58:15,26.557,31.6948,88.09,22,0,5.77
546,Abu Kamal,SY,2022-09-23 20:58:16,34.4506,40.9171,78.53,34,0,2.57
547,Ajdabiya,LY,2022-09-23 20:58:16,30.7554,20.2263,80.91,56,100,21.36
548,Same,TZ,2022-09-23 20:58:17,-4.0667,37.7333,67.06,69,57,2.28
549,Bara,NG,2022-09-23 20:54:49,10.3744,10.7288,74.34,90,66,5.88
550,Bargarh,IN,2022-09-23 20:58:17,21.3333,83.6167,74.1,91,37,5.64
551,Iskateley,RU,2022-09-23 20:59:18,67.6803,53.1512,33.22,86,30,6.02
552,Ardakan,IR,2022-09-23 20:59:18,32.31,54.0175,80.89,16,0,2.98
553,Sokolka,PL,2022-09-23 20:59:19,53.4072,23.5023,42.66,75,53,2.33
554,Santarem,BR,2022-09-23 20:58:35,-2.4431,-54.7083,91.53,55,0,4.61
555,Ankazoabo,MG,2022-09-23 20:59:19,-22.2833,44.5167,69.69,35,0,4.34
556,Amla,IN,2022-09-23 20:59:20,21.9333,78.1167,66.4,86,95,6.76
557,Ulcinj,ME,2022-09-23 20:58:23,41.9294,19.2244,58.98,55,4,7.47
558,Igarka,RU,2022-09-23 20:59:20,67.4667,86.5833,29.07,89,100,12.82
559,Polovinnoye,RU,2022-09-23 20:59:21,54.7914,65.9864,61.59,45,65,6.69
560,Brokopondo,SR,2022-09-23 20:59:21,4.75,-55.1667,86.97,58,0,1.79
561,Zavodoukovsk,RU,2022-09-23 20:59:22,56.5042,66.5515,57.18,44,100,6.26
562,Ronneby,SE,2022-09-23 20:59:22,56.21,15.276,45.1,93,75,0.0
563,Morondava,MG,2022-09-23 20:59:23,-20.2833,44.2833,73.49,84,0,7.65
564,Viedma,AR,2022-09-23 20:59:23,-40.8135,-62.9967,61.57,53,84,4.99
565,Alexandria,EG,2022-09-23 20:57:55,31.2156,29.9553,75.74,62,0,11.45
566,Yei,SS,2022-09-23 20:59:24,4.095,30.6779,66.61,94,78,2.91
